0:00:00,54.02823182
0:01:00,54.2336122
0:02:00,54.12071897
0:03:00,53.65015463
0:04:00,53.88349009
0:05:00,54.38997054
0:06:00,54.11851979
0:07:00,53.91255984
0:08:00,53.96646488
0:09:00,54.14680784
0:10:00,53.74360211
0:11:00,53.94861037
0:12:00,53.73112605
0:13:00,54.04688296
0:14:00,54.07806073
0:15:00,54.25914908
0:16:00,53.74699853
0:17:00,54.16240769
0:18:00,53.89332615
0:19:00,54.13521999
0:20:00,53.77178612
0:21:00,54.0811896
0:22:00,53.79534803
0:23:00,54.00674858
0:24:00,53.7209116
0:25:00,53.91402258
0:26:00,53.99605186
0:27:00,53.92638438
0:28:00,53.7292475
0:29:00,53.79565945
0:30:00,54.13006819
0:31:00,54.39821018
0:32:00,54.06920352
0:33:00,54.01214678
0:34:00,54.27789941
0:35:00,54.00351746
0:36:00,53.94875732
0:37:00,54.14986662
0:38:00,54.1888107
0:39:00,54.4902491
0:40:00,54.18894606
0:41:00,54.28081036
0:42:00,54.53024975
0:43:00,54.26782425
0:44:00,54.16054336
0:45:00,54.43134862
0:46:00,54.42948461
0:47:00,54.66835671
0:48:00,54.32227567
0:49:00,54.23494456
0:50:00,54.34103676
0:51:00,54.52759044
0:52:00,54.26163668
0:53:00,54.2953171
0:54:00,54.04239286
0:55:00,54.60924112
0:56:00,54.47621762
0:57:00,54.89084841
0:58:00,54.52711966
0:59:00,54.6278802
1:00:00,54.46834772
1:01:00,54.51988159
1:02:00,54.33234716
1:03:00,54.87886426
1:04:00,54.71379951
1:05:00,54.81556414
1:06:00,54.70348976
1:07:00,54.89502293
1:08:00,54.98197356
1:09:00,55.20645285
1:10:00,55.24652229
1:11:00,54.88195956
1:12:00,55.21290985
1:13:00,54.75252082
1:14:00,55.22904785
1:15:00,55.38548068
1:16:00,55.23368266
1:17:00,55.28506852
1:18:00,55.14276323
1:19:00,55.25361994
1:20:00,55.0870403
1:21:00,55.42118347
1:22:00,55.17070482
1:23:00,55.32243791
1:24:00,54.99914405
1:25:00,55.66538713
1:26:00,55.27430326
1:27:00,55.13431019
1:28:00,55.56714549
1:29:00,55.39635094
1:30:00,55.43407601
1:31:00,55.19669514
1:32:00,55.66104886
1:33:00,55.4746354
1:34:00,55.85964539
1:35:00,55.61389317
1:36:00,55.39179994
1:37:00,55.03972804
1:38:00,55.70998856
1:39:00,55.69289731
1:40:00,55.55628978
1:41:00,55.76784626
1:42:00,55.49850857
1:43:00,55.66124703
1:44:00,55.6730133
1:45:00,55.82097671
1:46:00,55.66184512
1:47:00,55.53267276
1:48:00,55.85370886
1:49:00,55.72969693
1:50:00,55.73678217
1:51:00,55.86493777
1:52:00,55.88851248
1:53:00,55.89872414
1:54:00,56.02422088
1:55:00,55.82262369
1:56:00,55.87628717
1:57:00,55.73738984
1:58:00,55.93999259
1:59:00,55.66532449
2:00:00,56.31227598
2:01:00,56.57119827
2:02:00,55.88171662
2:03:00,56.34946547
2:04:00,55.95136863
2:05:00,56.09787722
2:06:00,56.14413148
2:07:00,55.80024392
2:08:00,56.07203059
2:09:00,55.95094133
2:10:00,56.07805686
2:11:00,55.90103864
2:12:00,55.8638174
2:13:00,56.00550554
2:14:00,56.22833761
2:15:00,56.15745564
2:16:00,55.87234732
2:17:00,56.14287866
2:18:00,55.8876915
2:19:00,55.66769207
2:20:00,55.91645203
2:21:00,56.16761678
2:22:00,55.8513418
2:23:00,55.80465894
2:24:00,56.09000087
2:25:00,56.06460989
2:26:00,56.14122655
2:27:00,55.68906178
2:28:00,55.87469054
2:29:00,55.78534147
2:30:00,56.23025142
2:31:00,55.85658732
2:32:00,55.84973232
2:33:00,56.07417831
2:34:00,55.67566338
2:35:00,55.90686651
2:36:00,55.91765734
2:37:00,55.93079248
2:38:00,55.76000288
2:39:00,56.03849471
2:40:00,55.70663384
2:41:00,55.63428099
2:42:00,55.90212417
2:43:00,55.84800369
2:44:00,55.87917542
2:45:00,55.8138394
2:46:00,55.82741764
2:47:00,55.55809614
2:48:00,55.15080653
2:49:00,55.69735544
2:50:00,55.73881442
2:51:00,55.56906645
2:52:00,55.66266478
2:53:00,55.54510149
2:54:00,55.33676659
2:55:00,55.41768034
2:56:00,55.22929643
2:57:00,55.66633066
2:58:00,55.45728525
2:59:00,55.5590638
3:00:00,55.4348907
3:01:00,55.65368714
3:02:00,55.23700029
3:03:00,55.00400588
3:04:00,55.00766391
3:05:00,55.23467045
3:06:00,55.3981243
3:07:00,55.44456693
3:08:00,55.23037395
3:09:00,54.95130244
3:10:00,55.11300656
3:11:00,55.08538733
3:12:00,54.95804559
3:13:00,55.35346044
3:14:00,55.13875386
3:15:00,55.03624855
3:16:00,55.06695358
3:17:00,55.21353905
3:18:00,55.02311513
3:19:00,55.21212899
3:20:00,55.0350268
3:21:00,55.04972254
3:22:00,55.09674151
3:23:00,54.80134096
3:24:00,54.89953129
3:25:00,54.72172574
3:26:00,54.91467831
3:27:00,55.21173407
3:28:00,55.04534425
3:29:00,55.21542434
3:30:00,55.00147086
3:31:00,54.91390811
3:32:00,54.92356305
3:33:00,55.05260387
3:34:00,54.79373278
3:35:00,54.78039413
3:36:00,54.56807271
3:37:00,54.77149087
3:38:00,54.70605526
3:39:00,54.99245313
3:40:00,54.89777194
3:41:00,54.70842976
3:42:00,55.13767674
3:43:00,54.69771973
3:44:00,54.87041963
3:45:00,54.67142295
3:46:00,54.98818062
3:47:00,54.67158459
3:48:00,54.84137798
3:49:00,55.41895502
3:50:00,55.04741127
3:51:00,54.91379369
3:52:00,55.14645623
3:53:00,54.97907741
3:54:00,54.81184312
3:55:00,54.81925781
3:56:00,55.27380671
3:57:00,54.8454722
3:58:00,54.81905876
3:59:00,54.67778487
4:00:00,55.11139853
4:01:00,55.04181664
4:02:00,55.05621272
4:03:00,55.25637916
4:04:00,54.96391766
4:05:00,54.85020652
4:06:00,55.27815698
4:07:00,54.99997436
4:08:00,55.06261164
4:09:00,55.18921672
4:10:00,55.32430812
4:11:00,55.46764042
4:12:00,55.46220647
4:13:00,55.25342566
4:14:00,55.12468146
4:15:00,55.44356803
4:16:00,55.43754602
4:17:00,55.63636262
4:18:00,55.39100996
4:19:00,55.49068676
4:20:00,55.60103278
4:21:00,55.50977129
4:22:00,55.90701915
4:23:00,55.66912935
4:24:00,55.94161096
4:25:00,55.71273686
4:26:00,55.76980155
4:27:00,55.4976916
4:28:00,55.86214566
4:29:00,55.9897418
4:30:00,56.1353482
4:31:00,56.0965928
4:32:00,56.05492569
4:33:00,56.05440583
4:34:00,56.43528248
4:35:00,56.09182027
4:36:00,56.29681096
4:37:00,56.0619501
4:38:00,56.43420327
4:39:00,56.48024896
4:40:00,56.62782703
4:41:00,56.5524904
4:42:00,56.44942051
4:43:00,56.84231926
4:44:00,56.70689708
4:45:00,57.02421511
4:46:00,56.70149722
4:47:00,57.2888326
4:48:00,56.79432622
4:49:00,56.93002175
4:50:00,56.72651955
4:51:00,57.25945512
4:52:00,57.14837767
4:53:00,57.20781405
4:54:00,57.2539815
4:55:00,57.51762345
4:56:00,57.26801404
4:57:00,57.68467072
4:58:00,57.76644286
4:59:00,57.74477028
5:00:00,57.64967863
5:01:00,57.97521677
5:02:00,57.83466997
5:03:00,57.69026158
5:04:00,57.64522291
5:05:00,57.84948146
5:06:00,58.20578134
5:07:00,57.93184589
5:08:00,57.81340187
5:09:00,58.16391188
5:10:00,58.09071231
5:11:00,58.31995186
5:12:00,58.20228301
5:13:00,57.99481645
5:14:00,58.5707932
5:15:00,58.4815312
5:16:00,58.46798233
5:17:00,58.39820338
5:18:00,58.69000277
5:19:00,58.77003426
5:20:00,58.93500905
5:21:00,59.0014242
5:22:00,58.76129096
5:23:00,58.90739877
5:24:00,58.81922697
5:25:00,58.50610505
5:26:00,58.72487225
5:27:00,58.7016859
5:28:00,58.90077872
5:29:00,58.82096232
5:30:00,58.98233271
5:31:00,58.97297911
5:32:00,59.30745744
5:33:00,59.14321478
5:34:00,59.30625226
5:35:00,59.47537598
5:36:00,59.35505725
5:37:00,59.50220415
5:38:00,59.33575114
5:39:00,59.38816046
5:40:00,59.25447557
5:41:00,59.52085629
5:42:00,59.37636027
5:43:00,59.71350237
5:44:00,59.44195536
5:45:00,59.7544654
5:46:00,59.46118141
5:47:00,59.75017046
5:48:00,59.91947298
5:49:00,60.09732975
5:50:00,59.60250027
5:51:00,59.78464743
5:52:00,59.8267961
5:53:00,59.95593034
5:54:00,60.33409623
5:55:00,59.91517642
5:56:00,60.12052278
5:57:00,59.82812984
5:58:00,59.63982925
5:59:00,60.11416612
6:00:00,60.00269926
6:01:00,59.87936943
6:02:00,60.00767475
6:03:00,60.23863304
6:04:00,59.98551895
6:05:00,59.97558307
6:06:00,59.99372221
6:07:00,60.48259255
6:08:00,59.88536469
6:09:00,60.27538357
6:10:00,60.05623821
6:11:00,60.33320603
6:12:00,60.08413164
6:13:00,60.01566801
6:14:00,60.07870337
6:15:00,60.28673945
6:16:00,60.09078129
6:17:00,60.23566338
6:18:00,60.05283808
6:19:00,59.99521034
6:20:00,60.27630529
6:21:00,60.32172378
6:22:00,60.31349118
6:23:00,60.06910046
6:24:00,60.35126079
6:25:00,60.44887332
6:26:00,60.43211033
6:27:00,60.0399665
6:28:00,60.2178564
6:29:00,60.36429217
6:30:00,60.18014314
6:31:00,59.98107414
6:32:00,60.23515923
6:33:00,60.37968926
6:34:00,60.36640168
6:35:00,59.99806586
6:36:00,60.48730873
6:37:00,60.30872961
6:38:00,60.18898315
6:39:00,60.00365523
6:40:00,60.27072059
6:41:00,60.18837648
6:42:00,60.2899004
6:43:00,60.19754991
6:44:00,60.41833718
6:45:00,60.61277697
6:46:00,59.87022213
6:47:00,60.42318328
6:48:00,60.10809878
6:49:00,60.58420462
6:50:00,60.21050744
6:51:00,60.35230092
6:52:00,60.70252582
6:53:00,60.34977888
6:54:00,60.29762134
6:55:00,60.40668955
6:56:00,60.1913482
6:57:00,60.32948805
6:58:00,60.50352453
6:59:00,60.45976814
7:00:00,60.67072162
7:01:00,60.64427922
7:02:00,60.53917461
7:03:00,60.75527977
7:04:00,60.47801088
7:05:00,60.33161867
